source,target,mode_of_regulation,weight
ZNF318,ZAR1L,1,1
ZNF318,ZBED5,1,1
ZNF318,ZBED5-AS1,1,1
ZNF318,ZBTB17,1,1
ZNF318,ZBTB21,1,1
ZNF318,ZBTB38,1,1
ZNF318,ZC3H12A,1,1
ZNF318,ZC3H4,1,1
ZNF318,ZC3H7A,1,1
ZNF318,ZCCHC2,1,1
ZNF318,ZCCHC24,1,1
ZNF318,ZDHHC17,1,1
ZNF318,ZDHHC20-IT1,1,1
ZNF318,ZDHHC6,1,1
ZNF318,ZEB2,1,1
ZNF318,ZEB2-AS1,1,1
ZNF318,ZFAND3,1,1
ZNF318,ZFAND3-DT,1,1
ZNF318,ZFPM2-AS1,1,1
ZNF318,ZFR,1,1
ZNF318,ZFR2,1,1
ZNF318,ZNF131,1,1
ZNF318,ZNF138,1,1
ZNF318,ZNF232-AS1,1,1
ZNF318,ZNF275,1,1
ZNF318,ZNF280B,1,1
ZNF318,ZNF280C,1,1
ZNF318,ZNF292,1,1
ZNF318,ZNF300,1,1
ZNF318,ZNF335,1,1
ZNF318,ZNF408,1,1
ZNF318,ZNF417,1,1
ZNF318,ZNF432,1,1
ZNF318,ZNF451,1,1
ZNF318,ZNF510,1,1
ZNF318,ZNF561,1,1
ZNF318,ZNF561-AS1,1,1
ZNF318,ZNF574,1,1
ZNF318,ZNF616,1,1
ZNF318,ZNF669,1,1
ZNF318,ZNF841,1,1
ZNF318,ZNRF3,1,1
ZNF318,ZRANB2,1,1
ZNF318,ZRANB2-DT,1,1
ZNF318,ZSWIM8,1,1
ZNF318,ZWILCH,1,1
ZNF320,AASDHPPT,1,1
ZNF320,AATBC,1,1
ZNF320,AATK,1,1
ZNF320,ABAT,1,1
ZNF320,ABCA7,1,1
ZNF320,ABCC8,1,1
ZNF320,ABCF1,1,1
ZNF320,ABHD14A,1,1
ZNF320,ABHD14A-ACY1,1,1
ZNF320,ABHD14B,1,1
ZNF320,ABHD5,1,1
ZNF320,ABI2,1,1
ZNF320,ABLIM2,1,1
ZNF320,ABR,1,1
ZNF320,ABT1,1,1
ZNF320,ACADL,1,1
ZNF320,ACD,1,1
ZNF320,ACER3,1,1
ZNF320,ACO1,1,1
ZNF320,ACOX2,1,1
ZNF320,ACTN2,1,1
ZNF320,ACTR3,1,1
ZNF320,ADAP2,1,1
ZNF320,ADGRA2,1,1
ZNF320,ADGRF3,1,1
ZNF320,ADGRG3,1,1
ZNF320,ADNP2,1,1
ZNF320,ADORA1,1,1
ZNF320,ADPGK,1,1
ZNF320,AFMID,1,1
ZNF320,AGBL4,1,1
ZNF320,AGER,1,1
ZNF320,AGL,1,1
ZNF320,AGPAT3,1,1
ZNF320,AGRN,1,1
ZNF320,AK1,1,1
ZNF320,AK5,1,1
ZNF320,AKR7A2,1,1
ZNF320,ALDH16A1,1,1
ZNF320,ALDH18A1,1,1
ZNF320,ALDH1A2,1,1
ZNF320,ALDOA,1,1
ZNF320,ALG10B,1,1
ZNF320,ALKBH3,1,1
ZNF320,ALOX12B,1,1
ZNF320,ALS2,1,1
ZNF320,AMD1,1,1
ZNF320,AMDHD1,1,1
ZNF320,AMN1-AS1,1,1
ZNF320,AMOTL2,1,1
ZNF320,ANAPC16,1,1
ZNF320,ANAPC5,1,1
ZNF320,ANGEL2,1,1
ZNF320,ANK1,1,1
ZNF320,ANK2,1,1
ZNF320,ANKAR,1,1
ZNF320,ANKRD12,1,1
ZNF320,ANKRD13D,1,1
ZNF320,ANKRD16,1,1
ZNF320,ANKRD20A5P,1,1
ZNF320,ANKRD28,1,1
ZNF320,ANKRD40,1,1
ZNF320,ANLN,1,1
ZNF320,ANO8,1,1
ZNF320,ANP32A,1,1
ZNF320,ANXA2,1,1
ZNF320,ANXA2R-AS1,1,1
ZNF320,ANXA8,1,1
ZNF320,AOC1,1,1
ZNF320,AP3S1,1,1
ZNF320,AP3S2,1,1
ZNF320,APBA1,1,1
ZNF320,APBB3,1,1
ZNF320,APC,1,1
ZNF320,APC2,1,1
ZNF320,APEH,1,1
ZNF320,APRG1,1,1
ZNF320,ARB2A,1,1
ZNF320,ARFGAP2,1,1
ZNF320,ARFGEF1,1,1
ZNF320,ARFGEF1-DT,1,1
ZNF320,ARFGEF2,1,1
ZNF320,ARHGAP1,1,1
ZNF320,ARHGAP40,1,1
ZNF320,ARHGAP42,1,1
ZNF320,ARHGEF10,1,1
ZNF320,ARHGEF19,1,1
ZNF320,ARHGEF7,1,1
ZNF320,ARID2,1,1
ZNF320,ARID3A,1,1
ZNF320,ARID4B,1,1
ZNF320,ARL14EP,1,1
ZNF320,ARL4C,1,1
ZNF320,ARL6IP1,1,1
ZNF320,ARMT1,1,1
ZNF320,ASCC1,1,1
ZNF320,ASGR1,1,1
ZNF320,ASXL1,1,1
ZNF320,ATF7,1,1
ZNF320,ATF7-NPFF,1,1
ZNF320,ATG10-AS1,1,1
ZNF320,ATG12,1,1
ZNF320,ATG4D,1,1
ZNF320,ATG7,1,1
ZNF320,ATP10D,1,1
ZNF320,ATP13A1,1,1
ZNF320,ATP13A2,1,1
ZNF320,ATP2B1,1,1
ZNF320,ATP5PD,1,1
ZNF320,ATP6V0D1,1,1
ZNF320,ATPAF2,1,1
ZNF320,AURKAIP1,1,1
ZNF320,B4GALT4,1,1
ZNF320,BACH2,1,1
ZNF320,BAIAP3,1,1
ZNF320,BAP1,1,1
ZNF320,BARX1,1,1
ZNF320,BBS4,1,1
ZNF320,BCAR1,1,1
ZNF320,BCAS4,1,1
ZNF320,BCL2L1,1,1
ZNF320,BCO2,1,1
ZNF320,BCRP2,1,1
ZNF320,BICDL3P,1,1
ZNF320,BIRC6,1,1
ZNF320,BIVM,1,1
ZNF320,BLOC1S6,1,1
ZNF320,BMP7,1,1
ZNF320,BMPER,1,1
ZNF320,BNIP1,1,1
ZNF320,BOC,1,1
ZNF320,BRD3,1,1
ZNF320,BRD4,1,1
ZNF320,BRD9,1,1
ZNF320,BTBD2,1,1
ZNF320,BTF3L4,1,1
ZNF320,BTN1A1,1,1
ZNF320,C12orf76,1,1
ZNF320,C16orf87,1,1
ZNF320,C19orf12,1,1
ZNF320,C19orf47,1,1
ZNF320,C1QTNF12,1,1
ZNF320,C1orf159,1,1
ZNF320,C1orf74,1,1
ZNF320,C20orf141,1,1
ZNF320,C3orf38,1,1
ZNF320,C6orf136,1,1
ZNF320,C8orf82,1,1
ZNF320,C9orf43,1,1
ZNF320,CA5B,1,1
ZNF320,CAAP1,1,1
ZNF320,CACNA1A,1,1
ZNF320,CACNA1G,1,1
ZNF320,CADPS,1,1
ZNF320,CALCB,1,1
ZNF320,CAMLG,1,1
ZNF320,CAP1P2,1,1
ZNF320,CAPN14,1,1
ZNF320,CAPN9-AS1,1,1
ZNF320,CARNMT1,1,1
ZNF320,CASKIN2,1,1
ZNF320,CASP7,1,1
ZNF320,CASZ1,1,1
ZNF320,CATSPERG,1,1
ZNF320,CBLB,1,1
ZNF320,CBLN3,1,1
ZNF320,CCAR1,1,1
ZNF320,CCDC106,1,1
ZNF320,CCDC142,1,1
ZNF320,CCDC146,1,1
ZNF320,CCDC159,1,1
ZNF320,CCDC162P,1,1
ZNF320,CCDC171,1,1
ZNF320,CCDC178,1,1
ZNF320,CCDC183,1,1
ZNF320,CCDC3,1,1
ZNF320,CCDC38,1,1
ZNF320,CCDC57,1,1
ZNF320,CCDC66,1,1
ZNF320,CCDC77,1,1
ZNF320,CCDC8,1,1
ZNF320,CCDC88C,1,1
ZNF320,CCDC91,1,1
ZNF320,CCDC93,1,1
ZNF320,CCN3,1,1
ZNF320,CCNG1,1,1
ZNF320,CCNT1,1,1
ZNF320,CCNT2,1,1
ZNF320,CD101-AS1,1,1
ZNF320,CD177,1,1
ZNF320,CD200,1,1
ZNF320,CD209,1,1
ZNF320,CD37,1,1
ZNF320,CD46,1,1
ZNF320,CD68,1,1
ZNF320,CDC42EP4,1,1
ZNF320,CDC42SE1,1,1
ZNF320,CDCA4P1,1,1
ZNF320,CDH24,1,1
ZNF320,CDHR1,1,1
ZNF320,CDHR2,1,1
ZNF320,CDIP1,1,1
ZNF320,CDK5RAP1,1,1
ZNF320,CDKL2,1,1
ZNF320,CDKN2A,1,1
ZNF320,CEBPG,1,1
ZNF320,CECR2,1,1
ZNF320,CEMIP,1,1
ZNF320,CENPT,1,1
ZNF320,CENPU,1,1
ZNF320,CEP15,1,1
ZNF320,CEP192,1,1
ZNF320,CEP192-DT,1,1
ZNF320,CEP85,1,1
ZNF320,CERS2,1,1
ZNF320,CES1P1,1,1
ZNF320,CETN3,1,1
ZNF320,CFAP144,1,1
ZNF320,CFAP276,1,1
ZNF320,CFAP298,1,1
ZNF320,CFAP298-TCP10L,1,1
ZNF320,CFAP418-AS1,1,1
ZNF320,CFAP57,1,1
ZNF320,CFL1,1,1
ZNF320,CGGBP1,1,1
ZNF320,CHAC1,1,1
ZNF320,CHAMP1,1,1
ZNF320,CHCT1,1,1
ZNF320,CHFR,1,1
ZNF320,CHGB,1,1
ZNF320,CHMP1B,1,1
ZNF320,CHMP4B,1,1
ZNF320,CHRM1,1,1
ZNF320,CHUK-DT,1,1
ZNF320,CIMAP1C,1,1
ZNF320,CISD1,1,1
ZNF320,CIT,1,1
ZNF320,CITED2,1,1
ZNF320,CIZ1,1,1
ZNF320,CLBA1,1,1
ZNF320,CLEC11A,1,1
ZNF320,CLK2,1,1
ZNF320,CLK3-AS1,1,1
ZNF320,CLN3,1,1
ZNF320,CLN6,1,1
ZNF320,CLSTN1,1,1
ZNF320,CLUL1,1,1
ZNF320,CMC1,1,1
ZNF320,CMPK2,1,1
ZNF320,CMTR2,1,1
ZNF320,CNIH3,1,1
ZNF320,CNN3,1,1
ZNF320,CNN3-DT,1,1
ZNF320,CNRIP1,1,1
ZNF320,COL4A1,1,1
ZNF320,COMMD4,1,1
ZNF320,COMMD4P1,1,1
ZNF320,COPS3,1,1
ZNF320,COPS4,1,1
ZNF320,COQ8B,1,1
ZNF320,CORIN,1,1
ZNF320,CORO2B,1,1
ZNF320,COX16,1,1
ZNF320,COX7C,1,1
ZNF320,CPAMD8,1,1
ZNF320,CPAP,1,1
ZNF320,CPLANE1,1,1
ZNF320,CPLX2,1,1
ZNF320,CPNE1,1,1
ZNF320,CPNE8,1,1
ZNF320,CPSF1,1,1
ZNF320,CPXCR1,1,1
ZNF320,CRACR2B,1,1
ZNF320,CRAT,1,1
ZNF320,CREB3L4,1,1
ZNF320,CRHR2,1,1
ZNF320,CRKL,1,1
ZNF320,CROCC,1,1
ZNF320,CROCC2,1,1
ZNF320,CSK,1,1
ZNF320,CSNK1G1,1,1
ZNF320,CSPG4,1,1
ZNF320,CTAGE13P,1,1
ZNF320,CTBP2P7,1,1
ZNF320,CTSB,1,1
ZNF320,CUL1,1,1
ZNF320,CUL2,1,1
ZNF320,CUTA,1,1
ZNF320,CUX1,1,1
ZNF320,CXXC1,1,1
ZNF320,CYCSP20,1,1
ZNF320,CYP17A1,1,1
ZNF320,CYP24A1,1,1
ZNF320,CYP2E1,1,1
ZNF320,CYP2F1,1,1
ZNF320,CYP2S1,1,1
ZNF320,CYREN,1,1
ZNF320,DAAM2,1,1
ZNF320,DAB1,1,1
ZNF320,DAD1,1,1
ZNF320,DAP3,1,1
ZNF320,DAZAP2,1,1
ZNF320,DBNL,1,1
ZNF320,DBP,1,1
ZNF320,DCAKD,1,1
ZNF320,DCLK1,1,1
ZNF320,DCLRE1B,1,1
ZNF320,DCLRE1C,1,1
ZNF320,DCTN2,1,1
ZNF320,DDHD2,1,1
ZNF320,DDX21,1,1
ZNF320,DDX31,1,1
ZNF320,DDX41,1,1
ZNF320,DDX47,1,1
ZNF320,DEAF1,1,1
ZNF320,DEGS1,1,1
ZNF320,DENND1C,1,1
ZNF320,DENR,1,1
ZNF320,DGKA,1,1
ZNF320,DGKD,1,1
ZNF320,DIAPH1,1,1
ZNF320,DIS3L2,1,1
ZNF320,DISC1,1,1
ZNF320,DIXDC1,1,1
ZNF320,DLAT,1,1
ZNF320,DLEU1,1,1
ZNF320,DLL3,1,1
ZNF320,DMAP1,1,1
ZNF320,DNAAF5,1,1
ZNF320,DNAI1,1,1
ZNF320,DNAI4,1,1
ZNF320,DNAJC25,1,1
ZNF320,DNAJC25-GNG10,1,1
ZNF320,DNAJC3,1,1
ZNF320,DNAJC3-DT,1,1
ZNF320,DNAJC6,1,1
ZNF320,DNASE1L2,1,1
ZNF320,DNM1,1,1
ZNF320,DNM1P35,1,1
ZNF320,DNM2,1,1
ZNF320,DOLPP1,1,1
ZNF320,DORIP1,1,1
ZNF320,DPCD,1,1
ZNF320,DPEP1,1,1
ZNF320,DPF1,1,1
ZNF320,DPM3,1,1
ZNF320,DPY19L2P1,1,1
ZNF320,DPY19L3,1,1
ZNF320,DPY19L3-DT,1,1
ZNF320,DRG2,1,1
ZNF320,DTD1,1,1
ZNF320,DTNBP1,1,1
ZNF320,DTWD1,1,1
ZNF320,DXO,1,1
ZNF320,DYRK1B,1,1
ZNF320,E2F3,1,1
ZNF320,E2F8,1,1
ZNF320,EAF1,1,1
ZNF320,EAPP,1,1
ZNF320,EARS2,1,1
ZNF320,EBF2,1,1
ZNF320,EBNA1BP2,1,1
ZNF320,EBPL,1,1
ZNF320,ECD,1,1
ZNF320,ECI1,1,1
ZNF320,ECI1-AS1,1,1
ZNF320,EEF1A2,1,1
ZNF320,EEF1D,1,1
ZNF320,EFCAB13-DT,1,1
ZNF320,EFCAB14,1,1
ZNF320,EFCAB2,1,1
ZNF320,EFCAB2-AS1,1,1
ZNF320,EFCAB7,1,1
ZNF320,EFR3B,1,1
ZNF320,EGLN2,1,1
ZNF320,EHD3,1,1
ZNF320,EHHADH,1,1
ZNF320,EHMT1,1,1
ZNF320,EIF2D,1,1
ZNF320,EIF3F,1,1
ZNF320,EIF4E1B,1,1
ZNF320,EIF4EBP3,1,1
ZNF320,EIF4G3,1,1
ZNF320,EIF5,1,1
ZNF320,EIF5A,1,1
ZNF320,ELAPOR1,1,1
ZNF320,ELF1,1,1
ZNF320,ELFN2,1,1
ZNF320,ELL2,1,1
ZNF320,ELL3,1,1
ZNF320,ELOC,1,1
ZNF320,ELOVL5,1,1
ZNF320,EMC4,1,1
ZNF320,EMID1,1,1
ZNF320,EML3,1,1
ZNF320,EMX1,1,1
ZNF320,ENO3,1,1
ZNF320,ENPP3,1,1
ZNF320,ENSG00000207751,1,1
ZNF320,ENSG00000219329,1,1
ZNF320,ENSG00000232995,1,1
ZNF320,ENSG00000234132,1,1
ZNF320,ENSG00000253740,1,1
ZNF320,ENSG00000255647,1,1
ZNF320,ENSG00000259754,1,1
ZNF320,ENSG00000260830,1,1
ZNF320,ENSG00000267568,1,1
ZNF320,ENSG00000267760,1,1
ZNF320,ENSG00000272008,1,1
ZNF320,ENSG00000272473,1,1
ZNF320,ENSG00000273523,1,1
ZNF320,ENSG00000275465,1,1
ZNF320,ENSG00000275765,1,1
ZNF320,ENTPD2,1,1
ZNF320,ENTPD6,1,1
ZNF320,EOLA1,1,1
ZNF320,EPB41L3,1,1
ZNF320,EPHX1,1,1
ZNF320,EPS8L2,1,1
ZNF320,ERBB2,1,1
ZNF320,ERCC6,1,1
ZNF320,ERF,1,1
ZNF320,ERICH6,1,1
ZNF320,ERICH6-AS1,1,1
ZNF320,ERLN,1,1
ZNF320,ERRFI1,1,1
ZNF320,ERVK3-1,1,1
ZNF320,ESR2,1,1
ZNF320,ESYT1,1,1
ZNF320,ETFB,1,1
ZNF320,ETNK1,1,1
ZNF320,ETNK1-DT,1,1
ZNF320,ETV3,1,1
ZNF320,ETV5,1,1
ZNF320,EVA1CP3,1,1
ZNF320,EVA1CP4,1,1
ZNF320,EVA1CP5,1,1
ZNF320,EXD3,1,1
ZNF320,EXO5,1,1
ZNF320,EXO5-DT,1,1
ZNF320,EXOC3,1,1
ZNF320,EXOSC3,1,1
ZNF320,F8,1,1
ZNF320,FALEC,1,1
ZNF320,FAM111B,1,1
ZNF320,FAM117A,1,1
ZNF320,FAM149B1,1,1
ZNF320,FAM169A,1,1
ZNF320,FAM185BP,1,1
ZNF320,FAM222A,1,1
ZNF320,FAM227B,1,1
ZNF320,FAM228B,1,1
ZNF320,FAM25EP,1,1
ZNF320,FAM8A6P,1,1
ZNF320,FAN1,1,1
ZNF320,FAR1,1,1
ZNF320,FASTKD5,1,1
ZNF320,FBXL19,1,1
ZNF320,FBXL20,1,1
ZNF320,FBXO22,1,1
ZNF320,FBXO27,1,1
ZNF320,FBXO36,1,1
ZNF320,FCHSD2,1,1
ZNF320,FCN2,1,1
ZNF320,FDFT1,1,1
ZNF320,FENDRR,1,1
ZNF320,FER,1,1
ZNF320,FGF1,1,1
ZNF320,FGF13,1,1
ZNF320,FGFR1OP2,1,1
ZNF320,FGGY,1,1
ZNF320,FHAD1,1,1
ZNF320,FHOD1,1,1
ZNF320,FIBCD1,1,1
ZNF320,FICD,1,1
ZNF320,FIRRM,1,1
ZNF320,FKBP1A,1,1
ZNF320,FKBP9,1,1
ZNF320,FNDC3B,1,1
ZNF320,FNIP1,1,1
ZNF320,FOXD3,1,1
ZNF320,FOXD3-AS1,1,1
ZNF320,FOXF1,1,1
ZNF320,FOXG1,1,1
ZNF320,FOXG1-AS1,1,1
ZNF320,FOXJ3,1,1
ZNF320,FOXL1,1,1
ZNF320,FRA10AC1,1,1
ZNF320,FRAS1,1,1
ZNF320,FRMPD4,1,1
ZNF320,FSAF1,1,1
ZNF320,FUNDC2,1,1
ZNF320,FUT10,1,1
ZNF320,FUT4,1,1
ZNF320,FYCO1,1,1
ZNF320,G3BP1,1,1
ZNF320,GABBR1,1,1
ZNF320,GABPB1,1,1
ZNF320,GABPB1-AS1,1,1
ZNF320,GABPB2,1,1
ZNF320,GALK1,1,1
ZNF320,GALNT1,1,1
ZNF320,GALNT2,1,1
ZNF320,GARRE1,1,1
ZNF320,GAS7,1,1
ZNF320,GAS8,1,1
ZNF320,GATAD1,1,1
ZNF320,GBA1,1,1
ZNF320,GCC2,1,1
ZNF320,GCLC,1,1
ZNF320,GDNF,1,1
ZNF320,GEMIN5,1,1
ZNF320,GEMIN8,1,1
ZNF320,GFI1B,1,1
ZNF320,GFPT2,1,1
ZNF320,GGPS1,1,1
ZNF320,GGT6,1,1
ZNF320,GHITM,1,1
ZNF320,GID4,1,1
ZNF320,GIN1,1,1
ZNF320,GIPC1,1,1
ZNF320,GLMN,1,1
ZNF320,GLT1D1,1,1
ZNF320,GMEB2,1,1
ZNF320,GMPPA,1,1
ZNF320,GNAL,1,1
ZNF320,GNAS,1,1
ZNF320,GNAS-AS1,1,1
ZNF320,GNG4,1,1
ZNF320,GOLGA7,1,1
ZNF320,GOLM2P1,1,1
ZNF320,GOLPH3,1,1
ZNF320,GOLPH3-DT,1,1
ZNF320,GOPC,1,1
ZNF320,GP6,1,1
ZNF320,GPBP1L1,1,1
ZNF320,GPC6,1,1
ZNF320,GPM6B,1,1
ZNF320,GPR146,1,1
ZNF320,GPR161,1,1
ZNF320,GPRIN3,1,1
ZNF320,GPS2,1,1
ZNF320,GREM1,1,1
ZNF320,GRM8,1,1
ZNF320,GSDMB,1,1
ZNF320,GSK3B-DT,1,1
ZNF320,GSR,1,1
ZNF320,GTDC1,1,1
ZNF320,GTF2I,1,1
ZNF320,GTF3C3,1,1
ZNF320,GTPBP3,1,1
ZNF320,GUCA2A,1,1
ZNF320,GULP1,1,1
ZNF320,H3P10,1,1
ZNF320,HACD3,1,1
ZNF320,HAUS3,1,1
ZNF320,HAUS7,1,1
ZNF320,HDAC1,1,1
ZNF320,HDAC7,1,1
ZNF320,HDGF,1,1
ZNF320,HECTD2,1,1
ZNF320,HERC4,1,1
ZNF320,HGSNAT,1,1
ZNF320,HIF3A,1,1
ZNF320,HINT1,1,1
ZNF320,HK2,1,1
ZNF320,HK2-DT,1,1
ZNF320,HLA-C,1,1
ZNF320,HLA-DQB1,1,1
ZNF320,HM13,1,1
ZNF320,HMGB1,1,1
ZNF320,HMGCLL1,1,1
ZNF320,HMGN3-AS1,1,1
ZNF320,HMGN4,1,1
ZNF320,HNRNPL,1,1
ZNF320,HNRNPM,1,1
ZNF320,HNRNPR,1,1
ZNF320,HOOK1,1,1
ZNF320,HOOK3,1,1
ZNF320,HOXB-AS3,1,1
ZNF320,HOXB3,1,1
ZNF320,HPS4,1,1
ZNF320,HRK,1,1
ZNF320,HS3ST3A1,1,1
ZNF320,HS3ST3B1,1,1
ZNF320,HSP90B1,1,1
ZNF320,HSPB1,1,1
ZNF320,HTR1B,1,1
ZNF320,ICA1,1,1
ZNF320,ICA1-AS1,1,1
ZNF320,ICA1L,1,1
ZNF320,IDH1,1,1
ZNF320,IDH2,1,1
ZNF320,IFI6,1,1
ZNF320,IFT20,1,1
ZNF320,IGDCC4,1,1
ZNF320,IGFLR1,1,1
ZNF320,IL15RA,1,1
ZNF320,IL27RA,1,1
ZNF320,IL32,1,1
ZNF320,IL5RA,1,1
ZNF320,IL6R,1,1
ZNF320,IL9R,1,1
ZNF320,ILVBL,1,1
ZNF320,IMPA1,1,1
ZNF320,ING2,1,1
ZNF320,ING3,1,1
ZNF320,INHBE,1,1
ZNF320,INO80C,1,1
ZNF320,INO80D,1,1
ZNF320,INPP4A,1,1
ZNF320,INTS11,1,1
ZNF320,INTS13,1,1
ZNF320,INTS14,1,1
ZNF320,INTU,1,1
ZNF320,IPO5,1,1
ZNF320,IPO8,1,1
ZNF320,IPP,1,1
ZNF320,IQGAP2,1,1
ZNF320,IQSEC2,1,1
ZNF320,IRAK1BP1,1,1
ZNF320,ISL2,1,1
ZNF320,ISLR2,1,1
ZNF320,ISY1,1,1
ZNF320,ISY1-RAB43,1,1
ZNF320,ISYNA1,1,1
ZNF320,ITGAE,1,1
ZNF320,ITGB3BP,1,1
ZNF320,JPH4,1,1
ZNF320,JPX,1,1
ZNF320,KALRN,1,1
ZNF320,KANSL1,1,1
ZNF320,KANSL1-AS1,1,1
ZNF320,KARS1P1,1,1
ZNF320,KAT6B,1,1
ZNF320,KBTBD3,1,1
ZNF320,KCNA1,1,1
ZNF320,KCNAB1,1,1
ZNF320,KCND3-AS1,1,1
ZNF320,KCNK1,1,1
ZNF320,KCTD13,1,1
ZNF320,KCTD13-DT,1,1
ZNF320,KCTD15,1,1
ZNF320,KCTD2,1,1
ZNF320,KDM5A,1,1
ZNF320,KDM6B,1,1
ZNF320,KHNYN,1,1
ZNF320,KIAA0232,1,1
ZNF320,KIAA0930,1,1
ZNF320,KIF21B,1,1
ZNF320,KIF9,1,1
ZNF320,KILH,1,1
ZNF320,KLF13,1,1
ZNF320,KLF4,1,1
ZNF320,KPNB1,1,1
ZNF320,KRR1,1,1
ZNF320,KRT32,1,1
ZNF320,KRT86,1,1
ZNF320,KRTAP5-5,1,1
ZNF320,KRTDAP,1,1
ZNF320,KXD1-AS1,1,1
ZNF320,KY,1,1
ZNF320,KYAT1,1,1
ZNF320,L3MBTL1,1,1
ZNF320,L3MBTL3,1,1
ZNF320,LAMA4,1,1
ZNF320,LAMB1,1,1
ZNF320,LAMP1,1,1
ZNF320,LAMTOR5,1,1
ZNF320,LAMTOR5-AS1,1,1
ZNF320,LARP4,1,1
ZNF320,LARP7,1,1
ZNF320,LAT,1,1
ZNF320,LCDR,1,1
ZNF320,LCOR,1,1
ZNF320,LGALS3,1,1
ZNF320,LGI1,1,1
ZNF320,LGMN,1,1
ZNF320,LGR6,1,1
ZNF320,LIG4,1,1
ZNF320,LILRB4,1,1
ZNF320,LIM2,1,1
ZNF320,LINC00114,1,1
ZNF320,LINC00173,1,1
ZNF320,LINC00311,1,1
ZNF320,LINC00598,1,1
ZNF320,LINC00652,1,1
ZNF320,LINC00662,1,1
ZNF320,LINC00663,1,1
ZNF320,LINC00665,1,1
ZNF320,LINC00847,1,1
ZNF320,LINC00945,1,1
ZNF320,LINC01087,1,1
ZNF320,LINC01166,1,1
ZNF320,LINC01168,1,1
ZNF320,LINC01273,1,1
ZNF320,LINC01278,1,1
ZNF320,LINC01353,1,1
ZNF320,LINC01359,1,1
ZNF320,LINC01475,1,1
ZNF320,LINC01485,1,1
ZNF320,LINC01515,1,1
ZNF320,LINC01535,1,1
ZNF320,LINC01547,1,1
ZNF320,LINC01549,1,1
ZNF320,LINC01596,1,1
ZNF320,LINC01719,1,1
ZNF320,LINC01818,1,1
ZNF320,LINC01836,1,1
ZNF320,LINC01877,1,1
ZNF320,LINC01937,1,1
ZNF320,LINC01968,1,1
ZNF320,LINC01972,1,1
ZNF320,LINC02259,1,1
ZNF320,LINC02332,1,1
ZNF320,LINC02361,1,1
ZNF320,LINC02412,1,1
ZNF320,LINC02447,1,1
ZNF320,LINC02598,1,1
ZNF320,LINC02739,1,1
ZNF320,LINC02773,1,1
ZNF320,LINC02987,1,1
ZNF320,LINC02997,1,1
ZNF320,LINC03019,1,1
ZNF320,LINC03047,1,1
ZNF320,LINC03146,1,1
ZNF320,LITAF,1,1
ZNF320,LIX1L,1,1
ZNF320,LMNB1,1,1
ZNF320,LMNB1-DT,1,1
ZNF320,LOC102723851,1,1
ZNF320,LPCAT3,1,1
ZNF320,LPP,1,1
ZNF320,LRIG2,1,1
ZNF320,LRP3,1,1
ZNF320,LRRC20,1,1
ZNF320,LRRC32,1,1
ZNF320,LRRC34,1,1
ZNF320,LRRC37A17P,1,1
ZNF320,LRRC37A5P,1,1
ZNF320,LRRC49,1,1
ZNF320,LRRC8A,1,1
ZNF320,LRRC8E,1,1
ZNF320,LRRFIP1,1,1
ZNF320,LRRFIP1P1,1,1
ZNF320,LSP1,1,1
ZNF320,LTBP4,1,1
ZNF320,LYPD5,1,1
ZNF320,LYPLA1,1,1
ZNF320,LZTS2,1,1
ZNF320,MACROH2A2,1,1
ZNF320,MAD1L1,1,1
ZNF320,MADCAM1,1,1
ZNF320,MAFK,1,1
ZNF320,MAGIX,1,1
ZNF320,MAGOH2P,1,1
ZNF320,MAN1C1,1,1
ZNF320,MAN2C1,1,1
ZNF320,MANEAL,1,1
ZNF320,MAP3K10,1,1
ZNF320,MAP3K11,1,1
ZNF320,MAP3K12,1,1
ZNF320,MAP3K14,1,1
ZNF320,MAP3K14-AS1,1,1
ZNF320,MAP3K21,1,1
ZNF320,MAP3K7CL,1,1
ZNF320,MAP3K9,1,1
ZNF320,MAP3K9-DT,1,1
ZNF320,MAPK1IP1L,1,1
ZNF320,MARCHF2,1,1
ZNF320,MARCHF6,1,1
ZNF320,MAX,1,1
ZNF320,MCCC1,1,1
ZNF320,MCCC2,1,1
ZNF320,MCM3AP,1,1
ZNF320,MDM2,1,1
ZNF320,MDM4,1,1
ZNF320,MED23,1,1
ZNF320,MED26,1,1
ZNF320,MEF2C,1,1
ZNF320,MEF2C-AS2,1,1
ZNF320,MEIS1-AS2,1,1
ZNF320,METTL21A,1,1
ZNF320,METTL4,1,1
ZNF320,METTL9,1,1
ZNF320,MEX3C,1,1
ZNF320,MFAP4,1,1
ZNF320,MGAT4A,1,1
ZNF320,MGAT4B,1,1
ZNF320,MGLL,1,1
ZNF320,MGRN1,1,1
ZNF320,MHENCR,1,1
ZNF320,MIA2,1,1
ZNF320,MIA2-AS1,1,1
ZNF320,MICAL1,1,1
ZNF320,MICD,1,1
ZNF320,MIDN,1,1
ZNF320,MIEF2,1,1
ZNF320,MIR1193,1,1
ZNF320,MIR1301,1,1
ZNF320,MIR1302-3,1,1
ZNF320,MIR130AHG,1,1
ZNF320,MIR200CHG,1,1
ZNF320,MIR301B,1,1
ZNF320,MIR3121,1,1
ZNF320,MIR3186,1,1
ZNF320,MIR3677HG,1,1
ZNF320,MIR4270,1,1
ZNF320,MIR4634,1,1
ZNF320,MIR4794,1,1
ZNF320,MIR5588,1,1
